Principle Component 1,Principle Component 2,Principle Component 3,SHUTTLECOCK POSITIION IN AIR(X) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
0.22266886934458915,-0.5824311852259809,0.2020389198351386,5.654597716,3.381993982,3.930245222
0.21221304927062942,-0.5811222325134527,0.18370303487301606,5.694928674,3.391305117,3.976311105
0.20175722919666975,-0.5798132798009241,0.16536714991089357,5.737712743,3.401182598,4.026156801
0.19130140912271004,-0.5785043270883957,0.14703126494877095,5.778517086,3.410603023,4.07059647
0.18084558904875037,-0.5771953743758672,0.12869537998664837,5.819984233,3.420176468,4.117821742
0.17038976897479063,-0.5758864216633388,0.11035949502452586,5.859492457,3.42929766,4.163319643
0.1599339489008309,-0.5745774689508103,0.0920236100624032,5.901854984,3.43907782,4.208059279
0.14947812882687125,-0.5732685162382819,0.07368772510028067,5.941897064,3.448322263,4.254439497
0.13902230875291152,-0.5719595635257535,0.05535184013815808,5.981231978,3.457403443,4.297032934
0.12856648867895176,-0.570650610813225,0.03701595517603559,6.023330105,3.467122561,4.34054232
0.11811066860499214,-0.5693416581006965,0.01868007021391297,6.061262858,3.475880028,4.382587302
0.10765484853103242,-0.5680327053881681,0.00034418525179039756,6.102162528,3.48532246,4.424336699
0.09719902845707273,-0.5667237526756397,-0.017991699710332144,6.141093617,3.49431041,4.465256598
0.08674320838311306,-0.5654147999631112,-0.03632758467245468,6.181784644,3.503704674,4.507891123
0.07628738830915333,-0.5641058472505827,-0.0546634696345773,6.217740503,3.512005738,4.546702462
0.06583156823519362,-0.5627968945380541,-0.07299935459669984,6.258275208,3.521363912,4.585512744
0.05537574816123387,-0.5614879418255255,-0.0913352395588225,6.296215685,3.530123162,4.625717682
0.04491992808727423,-0.5601789891129973,-0.10967112452094503,6.333231887,3.538669025,4.661359112
0.03446410801331446,-0.5588700364004686,-0.1280070094830676,6.371684621,3.547546538,4.697969461
0.024008287939354802,-0.5575610836879402,-0.14634289444519014,6.409922008,3.556374335,4.734523953
0.013552467865395115,-0.5562521309754118,-0.16467877940731263,6.446685285,3.564861806,4.770960389
0.0030966477914353588,-0.5549431782628833,-0.18301466436943517,6.486122439,3.57396659,4.807411727
-0.0073591722825243665,-0.5536342255503549,-0.2013505493315577,6.521803109,3.582204122,4.838707283
-0.017814992356484077,-0.5523252728378265,-0.21968643429368034,6.559544408,3.590917388,4.872689309
-0.028270812430443683,-0.551016320125298,-0.2380223192558028,6.596036818,3.599342324,4.907018584
-0.038726632504403474,-0.5497073674127694,-0.2563582042179255,6.631534692,3.607537654,4.937535806
-0.049182452578363164,-0.548398414700241,-0.27469408918004795,6.66656327,3.615624639,4.971394805
-0.05963827265232282,-0.5470894619877126,-0.29302997414217063,6.704304651,3.624337923,5.001238496
-0.07009409272628257,-0.5457805092751842,-0.3113658591042931,6.73829221,3.632184569,5.030951819
-0.08054991280024232,-0.5444715565626557,-0.32970174406641567,6.77426003,3.640488395,5.059505814
-0.09100573287420202,-0.5431626038501272,-0.3480376290285383,6.809167835,3.648547497,5.087316262
-0.10146155294816174,-0.5418536511375986,-0.36637351399066076,6.845451483,3.656924237,5.114575222
-0.11191737302212136,-0.5405446984250702,-0.3847093989527835,6.88096251,3.665122603,5.140390219
-0.12237319309608112,-0.5392357457125418,-0.403045283914906,6.914228283,3.672802612,5.165117086
-0.13282901317004073,-0.5379267930000134,-0.42138116887702853,6.947818523,3.68055753,5.190042311
-0.14328483324400046,-0.5366178402874849,-0.439717053839151,6.98214219,3.688481773,5.212388191
-0.1537406533179602,-0.5353088875749564,-0.4580529388012736,7.015546211,3.696193699,5.235066904
-0.1641964733919199,-0.533999934862428,-0.4763888237633963,7.050664654,3.704301431,5.255248412
-0.17465229346587954,-0.5326909821498995,-0.4947247087255188,7.08388272,3.711970425,5.276484202
-0.18510811353983922,-0.5313820294373711,-0.5130605936876415,7.117034211,3.71962405,5.295641361
-0.19556393361379906,-0.5300730767248426,-0.5313964786497639,7.150016145,3.727238529,5.313462755
-0.2060197536877587,-0.5287641240123141,-0.5497323636118865,7.183227335,3.734905937,5.329063553
-0.21647557376171844,-0.5274551712997857,-0.5680682485740091,7.213456653,3.741884925,5.34541363
-0.226931393835678,-0.5261462185872572,-0.5864041335361317,7.249401475,3.750183441,5.357834381
-0.2373872139096379,-0.5248372658747287,-0.6047400184982542,7.279723729,3.757183885,5.374020564
-0.24784303398359755,-0.5235283131622003,-0.6230759034603767,7.311753499,3.76457854,5.384822551
-0.25829885405755726,-0.5222193604496718,-0.6414117884224994,7.344399659,3.7721155,5.392771664
-0.2687546741315171,-0.5209104077371433,-0.6597476733846218,7.372973434,3.778712276,5.403077797
-0.2792104942054767,-0.5196014550246147,-0.6780835583467445,7.405129854,3.78613617,5.411149842
-0.2896663142794364,-0.5182925023120863,-0.6964194433088671,7.437529773,3.793616281,5.414543847
-0.300122134353396,-0.5169835495995578,-0.7147553282709895,7.466391317,3.800279493,5.422155578
-0.310577954427356,-0.5156745968870293,-0.7330912132331122,7.498054675,3.807589555,5.425339494
-0.32103377450131537,-0.5143656441745009,-0.7514270981952346,7.527979867,3.81449833,5.426062905
-0.3314895945752751,-0.5130566914619725,-0.7697629831573575,7.557675994,3.821354221,5.424247071
-0.3419454146492347,-0.5117477387494441,-0.7880988681194797,7.587680022,3.828281197,5.422925109
-0.35240123472319446,-0.5104387860369156,-0.8064347530816023,7.619062571,3.835526429,5.420002079
-0.3628570547971542,-0.5091298333243872,-0.824770638043725,7.648061254,3.842221303,5.415769233
-0.37331287487111386,-0.5078208806118587,-0.8431065230058475,7.677407893,3.848996508,5.407581149
-0.3837686949450737,-0.5065119278993302,-0.86144240796797,7.706090748,3.855618467,5.398877367
-0.3942245150190333,-0.5052029751868018,-0.8797782929300928,7.734682965,3.862219501,5.387116288
-0.4046803350929929,-0.5038940224742734,-0.8981141778922153,7.763361693,3.868840507,5.37449278
-0.41513615516695274,-0.5025850697617449,-0.9164500628543377,7.791565195,3.875351798,5.358723061
-0.4255919752409125,-0.5012761170492164,-0.9347859478164603,7.819741683,3.881856853,5.343714593
-0.4360477953148723,-0.499967164336688,-0.9531218327785829,7.846937881,3.88813559,5.322739892
-0.4465036153888319,-0.4986582116241595,-0.9714577177407056,7.875227791,3.89466683,5.303132228
